OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,OCCUPATION,OTHEROCCUPATION,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,SCHOOL,DID,DSEXID,DBDATE,NUMOFSUSPECT,RELATION,OTHERRELATION,OCCURCITY,OCCURPLACE,OCCURTOWN,OTHEROCCURPLACE,LASTOCCURTIME,INFOTIMEYEAR,INFOTIMEMONTH,TOWNCODE
1000700000,F,F,,,,F,092,A,G,,C,X,,,C,,,,1,F,,,E,,,000000000,2014,06,1000720000
6400000000,H,C,,,,M,087,A,G,,D,X,,,C,,M,000,1,P,,6400000000,G,6400900000,,103000000,2014,06,6400900000
1000700000,H,I,,,,F,092,J,G,,C,,,,C,,M,000,1,F,,,E,,,103050000,2014,06,
1001900000,F,F,,,,F,090,J,G,,D,,,,C,,M,086,1,H,,1001500000,B,1001504000,,103060800,2014,06,
1000300000,F,F,,,,F,099,A,G,,I,X,,,C,,,,1,D,,1000300000,C,1000303000,,103062121,2014,06,1000303000
1000700000,F,F,,,,Z,089,J,G,,D,X,,,C,,,,,,,,,,,000000000,2014,06,1000701000
1001900000,H,C,,,,F,097,J,,,Z,,,,,,,,,Y,,,Y,,,000000000,2014,06,6600800000
1001600000,F,F,,,,F,085,A,G,,E,D,,,C,,M,080,1,H,,1001600000,B,1001601000,,103060919,2014,06,1001601000
1001300000,H,C,,,,F,060,A,H,,D,L,,,,,M,000,1,F,,1001300000,A,1001302000,,103062213,2014,06,1001302000
1000500000,F,F,,,,F,091,A,G,,C,,,,C,,,,1,M,,1000500000,Y,,,000000000,2014,06,1000506000
6400000000,H,C,,,,F,086,A,,,Z,X,,,D,,M,069,1,H,,,,,,000000000,2014,06,6401400000
6400000000,J,J,,,,F,074,E,F,,Z,,,,,,,,1,N,,6400000000,D,,,103061811,2014,06,6401200000
6400000000,E,F,,,,F,089,J,G,,D,X,,,C,,M,000,1,H,,6400000000,G,6401300000,,103061700,2014,06,6400900000
1001000000,F,F,,,,F,087,A,G,,E,X,,,C,,,,1,H,,,,,,000000000,2014,06,1001003000
6300000000,F,F,,,,F,088,A,G,,D,,,,C,,M,087,1,I,,6300000000,S,6301000000,,102000000,2014,06,
6500000000,F,F,,,,F,085,A,G,,E,X,,,C,,M,085,1,L,,6500000000,S,6500700000,,103061700,2014,06,6500800000
6500000000,F,F,,,,F,000,A,G,,E,X,,,C,,M,085,1,L,,6500000000,S,6500700000,,103061200,2014,06,6500500000
1001700000,H,C,,,,F,100,A,X,,I,,,,A,,M,097,1,Y,,1001700000,A,1001702000,,103062318,2014,06,1001702000
1000700000,Z,Z,,,,F,079,J,H,,E,,,,,,,,1,Y,,1000700000,Y,1000706000,,103062400,2014,06,1000706000
1000900000,F,F,,,,F,089,J,G,,D,,,,C,,M,087,1,H,,,B,,,000000000,2014,06,
6400000000,F,F,,,,F,089,A,G,,D,,,,C,,,,1,H,,,,,,000000000,2014,06,6400900000
1000700000,F,F,,,,M,085,J,,,Z,,,,C,,M,051,1,P,,1000700000,B,1000701000,,103062100,2014,06,1000701000
1000500000,D,D,,,,F,094,A,G,,C,X,,,C,,M,000,1,F,,1000500000,A,1000502000,,103050000,2014,06,1000502000
1000400000,D,D,,,,F,000,H,B,,D,X,,,,,,045,1,C,,1000400000,A,1000403000,,103061510,2014,06,1000403000
1001400000,D,D,,,,F,055,A,H,,D,X,,,,,M,052,1,H,,1001400000,B,1001401000,,103062222,2014,06,
6500000000,D,D,,,,F,090,A,G,,D,,,,C,,,090,1,L,,6500000000,S,6500300000,,103053018,2014,06,6500600000
1001800000,D,D,,,,F,079,A,H,,E,X,,,,,M,071,1,M,,1001800000,E,1001802000,,103050714,2014,06,1001801000
1002100000,D,D,,,,F,087,A,G,,D,X,,,C,,M,073,1,I,,6700000000,E,6702700000,,103062400,2014,06,6703600000
1001900000,D,D,,,,F,067,A,B,,D,E,,,F,,M,037,1,K,,6600000000,L,6600300000,,103060310,2014,06,6600400000
1000300000,D,D,,,,F,087,A,H,,D,X,,,E,,M,080,1,H,,1000300000,E,1000302000,,000000000,2014,06,1000305000
6300000000,F,F,,,,F,087,A,G,,E,X,,,C,,M,087,1,L,,6300000000,S,6301200000,,103052000,2014,06,
1000900000,D,D,,,,F,087,A,,,E,,,,E,,M,069,1,H,,1000900000,B,1000901000,,103062419,2014,06,1000902000
1000300000,F,F,,,,F,074,J,G,,H,,,,C,,M,000,1,L,,1000300000,,1000308000,,000000000,2014,06,1000302000
1000300000,H,F,,,,F,090,A,G,,D,X,,,C,,M,089,1,L,,1000300000,S,1000302000,,103061916,2014,06,1000302000
1000700000,F,F,,,,F,088,B,G,,D,X,,,C,,M,087,1,I,,1000700000,B,1000701000,,103040112,2014,06,1000701000
1000300000,H,E,,,,F,089,A,G,,D,D,,,C,,M,000,1,D,,1000300000,A,1000301000,,103060000,2014,06,1000301000
1001500000,H,C,,,,F,089,A,G,,D,L,,,C,,M,081,1,Y,,1001500000,W,1001501000,,103062113,2014,06,1001505000
1001500000,F,F,,,,F,086,A,G,,E,X,,,C,,M,085,1,I,,,,,,000000000,2014,06,
6500000000,H,C,,,,F,080,J,G,,G,,,,C,,,,1,I,,,B,,,103062400,2014,06,6501000000
1000800000,F,F,,,,Z,000,J,,,Z,,,,,,,000,1,R,,1000800000,Y,1000802000,,103062417,2014,06,
1001900000,F,F,,,,F,077,A,G,,H,,,,C,,M,000,1,L,,6600000000,S,6600600000,,103012018,2014,06,
1000300000,H,C,,,,F,088,A,,,Z,X,,,,,M,085,1,J,,1000300000,B,1000302000,,103062502,2014,06,1000302000
1000700000,F,F,,,,F,090,A,G,,D,X,,,C,,M,089,1,H,,1000700000,F,1000714000,,103062100,2014,06,1000714000
1000700000,F,F,,,,F,090,A,G,,D,X,,,C,,M,089,2,L,,1000700000,C,1000714000,,103061400,2014,06,1000714000
1001000000,F,F,,,,F,086,J,G,,E,,,,C,,,,,H,,,G,,,103062416,2014,06,
1001000000,F,F,,,,F,089,A,G,,D,,,,C,,M,000,1,I,,1001000000,A,1001004000,,103040000,2014,06,1001004000
6500000000,F,F,,,,F,090,A,G,,D,X,,,C,,,000,1,D,,6500000000,B,6501400000,,095000000,2014,06,6500500000
1001900000,F,F,,,,F,087,J,G,,E,X,,,C,,M,000,1,H,,6600000000,Y,,,103020000,2014,06,6602700000
1000300000,D,D,,,,F,078,A,D,,Z,X,,,,,,,,,,1000300000,E,1000302000,,103061400,2014,06,1000309000
1000300000,D,D,,,,F,000,A,G,,C,X,,,C,,M,084,1,J,,1000300000,B,1000302000,,103062502,2014,06,1000302000
1001300000,D,D,,,,F,083,A,D,,D,X,,,F,,M,067,2,R,,6400000000,E,6401200000,,103060806,2014,06,1001301000
6400000000,D,D,,,,F,100,A,X,,I,X,,,,,M,091,1,Y,,6400000000,A,6402500000,,103062017,2014,06,6402500000
6500000000,D,D,,,,F,097,A,G,,I,X,,,B,,M,060,1,C,,6300000000,B,6300600000,,102060121,2014,06,6500400000
6500000000,D,D,,,,F,056,A,,,Z,M,,,,,M,000,1,J,,6500000000,F,6502700000,,103062507,2014,06,6502700000
1001900000,D,D,,,,F,087,A,H,,E,X,,,E,,M,084,1,J,,6600000000,B,6601200000,,103061814,2014,06,6601300000
6500000000,H,C,,,,F,088,J,D,,E,,,,,,M,000,1,H,,6500000000,E,6500900000,,103062221,2014,06,6501400000
6500000000,F,F,,,,Z,086,J,,,Z,,,,,,M,078,1,I,,,,,,103050000,2014,06,6500100000
1000500000,F,F,,,,F,086,J,G,,E,X,,,C,,M,084,1,I,,1000500000,T,1000506000,,102070000,2014,06,1000506000
1000700000,H,I,,,,F,000,J,Y,,Z,L,,,,,M,000,1,J,,1000700000,G,1000706000,,103062520,2014,06,1000706000
1000200000,F,F,,,,F,087,A,G,,E,,,,C,,M,087,1,H,,,Y,,,103000000,2014,06,1000209000
1000800000,C,K,,,,F,090,A,G,,C,,,,C,,,,,,,,,,,000000000,2014,06,1000803000
1000200000,F,F,,,,M,087,A,G,,E,,,,C,,F,087,1,H,,1000200000,,,,000000000,2014,06,1000207000
6400000000,F,F,,,,F,097,A,G,,I,X,,,B,,M,098,1,L,,6400000000,S,6400500000,,103062413,2014,06,6400100000
6500000000,H,C,,,,F,082,J,G,,Z,,,,,,,000,1,O,,,,,,103062521,2014,06,6500300000
6500000000,H,C,,,,F,082,J,,,Z,,,,,,,,1,N,,,E,,,103062518,2014,06,6501300000
6400000000,H,E,,,,M,000,A,G,,I,X,,,B,,M,091,1,Y,,6400000000,A,6402500000,,103062021,2014,06,6402500000
6400000000,H,E,,,,F,094,A,G,,C,X,,,C,,M,067,1,C,,6400000000,A,6400100000,,102070000,2014,06,6400100000
6500000000,H,C,,,,F,056,C,D,,B,X,,,A,,M,000,1,K,,6500000000,A,6500300000,,103062307,2014,06,6500300000
1000200000,F,F,,,,F,088,A,G,,D,X,,,C,,M,000,1,H,,1000200000,B,1000201000,,102122500,2014,06,1000201000
6500000000,F,F,,,,F,089,A,G,,D,,,,C,,,,1,Y,,6500000000,A,6500800000,,103062500,2014,06,
1001700000,F,F,,,,F,086,A,G,,E,X,,,C,,M,085,1,H,,1001700000,T,1001701000,,103061512,2014,06,1001701000
1001300000,F,F,,,,F,000,A,G,,C,X,,,C,,M,000,2,Y,,1001300000,Y,1001301000,,100010000,2014,06,1001301000
1000200000,H,I,,,,F,088,J,G,,D,,,,C,,M,089,1,H,,1000200000,,1000206000,,103050000,2014,06,
1000300000,F,F,,,,F,089,A,G,,D,X,,,C,,M,000,1,D,,1000300000,A,1000305000,,094000000,2014,06,1000305000
6500000000,F,F,,,,F,087,J,G,,E,,,,C,,M,053,1,P,,,9,,,000000000,2014,06,
1000300000,F,F,,,,F,085,A,G,,E,X,,,C,,M,084,1,H,,,,,,000000000,2014,06,1000310000
1000500000,F,F,,,,F,090,A,G,,D,,,,C,,M,064,1,C,,,,,,000000000,2014,06,1000514000
1001500000,H,Z,,,,F,094,O,,,C,X,,,C,,M,070,1,C,,1001500000,A,1001504000,,103053019,2014,06,1001504000
6500000000,F,F,,,,F,086,J,G,,E,,,,C,,M,086,1,L,,6500000000,Y,6500300000,,103062610,2014,06,6500300000
1000300000,F,F,,,,F,087,A,G,,E,X,,,C,,M,077,1,H,,1000300000,A,1000307000,,000000000,2014,06,1000307000
1000300000,H,I,,,,F,074,J,Y,,Z,,,,,,M,000,1,I,,,X,,,099030000,2014,06,
6500000000,D,D,,,,F,000,J,D,,F,X,,,,,,,1,N,,6500000000,E,6501500000,,000000000,2014,06,6501300000
1000700000,D,D,,,,F,000,J,,,Z,L,,,,,,,1,J,,1000700000,O,1000706000,,103062520,2014,06,
1000800000,D,D,,,,F,072,A,Y,,Z,,,,F,,,,1,R,,1000800000,E,1000805000,,103062300,2014,06,1000804000
1000900000,D,D,,,,F,086,A,G,,D,X,,,C,,,000,1,M,,1000900000,E,1000913000,,103051921,2014,06,1000911000
1002100000,D,D,,,,F,064,A,H,,D,M,,,,,M,064,1,M,,6700000000,B,6701000000,,103061622,2014,06,6703100000
6500000000,D,D,,,,Z,056,C,D,,Z,X,,,,,M,000,1,K,,6500000000,A,6500300000,,103062321,2014,06,6500300000
1001700000,D,D,,,,F,087,A,G,,E,X,,,C,,M,086,1,L,,1001700000,S,1001701000,,103062512,2014,06,1001705000
1001400000,D,D,,,,F,089,A,G,,D,X,,,C,,M,089,1,H,,1001400000,E,1001401000,,000000000,2014,06,1001401000
1001300000,F,F,,,,M,089,M,G,,Z,X,,,,,M,046,1,D,,1001300000,B,1001326000,,102000000,2014,06,1001326000
1000300000,A,A,,,,M,100,A,H,,I,,,,A,,M,038,1,Q,,1000300000,B,1000308000,,000000000,2014,06,1000308000
1000800000,C,C,,,,F,087,A,H,,D,,,,,,M,083,1,H,,1000800000,B,1000801000,,103060000,2014,06,1000801000
1000300000,F,F,,,,M,087,A,G,,D,X,,,C,,M,000,1,P,,1000300000,B,1000302000,,103060800,2014,06,1000302000
1001900000,H,F,,,,Z,000,J,G,,C,I,,,C,,F,000,1,D,,1001400000,B,1001403000,,102000000,2014,06,6601500000
1001300000,H,C,,,,F,089,A,G,,D,,,,C,,M,059,,F,,1001300000,B,1001312000,,103040000,2014,06,1001312000
1000500000,F,F,,,,F,086,A,G,,E,L,,,C,,M,000,1,H,,1000500000,E,1000501000,,103060000,2014,06,1000506000
1001000000,F,F,,,,F,086,A,G,,E,X,,,C,,M,086,1,H,,1001000000,G,,,000000000,2014,06,1001009000
6500000000,F,F,,,,M,086,J,G,,E,X,,,C,,F,086,1,L,,6500000000,Y,6500300000,,103062610,2014,06,6500300000
1000300000,H,I,,,,F,000,H,Y,,Z,X,,,,,,000,1,O,,,X,,,103050000,2014,06,
1001900000,F,F,,,,F,089,A,G,,D,,,,C,,M,082,1,H,,6600000000,B,6602300000,,103062522,2014,06,6602300000
6500000000,F,F,,,,F,088,A,G,,D,X,,,C,,M,087,1,I,,6500000000,B,6501500000,,103050000,2014,06,6500800000
6400000000,H,E,,,,M,095,A,G,,C,X,,,C,,M,090,1,L,,6400000000,I,6400400000,,102120000,2014,06,6400400000
1001900000,H,E,,,,F,086,O,G,,E,X,,,D,,,000,1,,,,,,,103060000,2014,06,6602700000
1002100000,F,F,,,,F,087,J,G,,E,,,,C,,M,086,1,H,,,,,,000000000,2014,06,6701800000
1001900000,H,C,,,,F,089,A,G,,Z,,,,C,,,,1,C,,6600000000,B,6602700000,,103061900,2014,06,6600900000
1001400000,F,F,,,,M,000,J,G,,D,,,,C,,,,,,,1001400000,B,1001408000,,000000000,2014,06,
6500000000,F,F,,,,F,086,A,G,,E,,,,C,,,087,1,H,,6500000000,S,6500600000,,103062617,2014,06,6500500000
1001900000,H,E,,,,F,082,A,G,,G,,,,C,,,000,1,Y,,6600000000,8,6600400000,,103060000,2014,06,6600400000
6300000000,H,C,,,,F,078,A,D,,D,X,,,,,,,,N,,6300000000,Y,,,103062704,2014,06,6300400000
6300000000,H,I,,,,F,000,J,Y,,Z,X,,,,,M,000,1,J,,,X,,,000000000,2014,06,
1002100000,F,F,,,,F,091,A,G,,C,D,,,C,,M,054,2,C,,6700000000,S,6701800000,,103062716,2014,06,6701800000
1001400000,F,F,,,,M,000,J,G,,D,,,,C,,,,,,,,B,,,000000000,2014,06,
6500000000,F,F,,,,M,087,A,G,,E,,,,C,,F,086,1,H,,6500000000,S,6500600000,,103062617,2014,06,6500600000
1000400000,F,F,,,,F,089,A,,,D,,,,C,,M,090,1,L,,1000400000,Z,1000401000,,103061021,2014,06,1000407000
1001400000,F,F,,,,M,000,J,G,,D,,,,C,,,,,,,,B,,,000000000,2014,06,
1001400000,F,F,,,,M,000,J,G,,E,,,,C,,,,,,,,,,,000000000,2014,06,
1001400000,F,F,,,,M,000,J,G,,D,,,,C,,,,,,,,B,,,000000000,2014,06,
1001400000,F,F,,,,M,000,J,G,,D,,,,C,,,,,,,,,,,000000000,2014,06,
1000200000,F,F,,,,F,088,J,G,,D,,,,C,,M,086,1,H,,1000200000,B,1000201000,,000000000,2014,06,
1001400000,F,F,,,,M,000,J,G,,D,,,,C,,,,,,,,,,,000000000,2014,06,
1001800000,F,F,,,,M,088,J,G,,D,X,,,C,,F,089,1,K,,1001800000,A,1001801000,,103042500,2014,06,
1001400000,F,F,,,,M,000,J,G,,D,,,,C,,,,,,,,,,,000000000,2014,06,
1001400000,F,F,,,,M,000,J,G,,D,,,,C,,,,,,,,,,,000000000,2014,06,
6400000000,H,E,,,,M,095,A,G,,C,I,,,C,,M,067,1,C,,6400000000,A,6400100000,,103062719,2014,06,6400100000
1001400000,F,F,,,,M,000,J,G,,Z,,,,C,,,,,,,,,,,000000000,2014,06,
1001400000,F,F,,,,M,000,J,G,,D,,,,C,,,,,,,,,,,000000000,2014,06,
1001400000,F,F,,,,M,000,J,G,,D,,,,C,,,,,,,,,,,000000000,2014,06,
1001400000,F,F,,,,M,085,J,G,,E,,,,C,,,,,,,,,,,000000000,2014,06,1001408000
1001400000,F,F,,,,M,000,J,,,E,,,,,,,,,,,,,,,000000000,2014,06,
1001400000,F,F,,,,M,000,J,G,,E,,,,C,,,,,,,,,,,000000000,2014,06,
1001400000,F,F,,,,M,000,J,G,,E,,,,C,,,,,,,,,,,000000000,2014,06,
1001400000,F,F,,,,M,000,J,,,Z,,,,,,,,,,,,,,,000000000,2014,06,
6400000000,H,E,,,,M,099,A,,,I,L,,,B,,M,067,1,C,,6400000000,A,6400100000,,103062719,2014,06,6400100000
1001400000,F,F,,,,M,000,J,,,Z,,,,,,,,,,,,,,,000000000,2014,06,
6500000000,Z,A,,,,M,076,A,,,Z,,,,,,M,074,1,Y,,6500000000,Z,6501300000,,103051119,2014,06,6501300000
6400000000,H,C,,,,F,064,J,,,Z,,,,,,M,000,1,Y,,6400000000,G,6400900000,,103000000,2014,06,6401300000
1000700000,H,C,,,,F,087,A,H,,D,,,,E,,,000,1,H,,,,,,000000000,2014,06,1000722000
6500000000,F,F,,,,M,000,A,G,,C,X,,,C,,M,000,1,P,,6500000000,S,6501000000,,000000000,2014,06,
1000400000,F,F,,,,F,000,A,G,,D,,,,C,,M,000,1,J,,1000400000,B,1000411000,,103062301,2014,06,
6400000000,D,D,,,,F,073,A,D,,E,X,,,,,M,067,1,N,,6400000000,E,6400900000,,103060403,2014,06,6400200000
1000700000,D,D,,,,M,085,A,G,,E,X,,,C,,M,051,1,P,,1000700000,B,1000701000,,103061413,2014,06,1000701000
1001300000,D,D,,,,F,089,A,G,,D,X,,,C,,,,1,,,6300000000,E,6300100000,,102072915,2014,06,1001309000
1000400000,F,F,,,,F,086,A,G,,E,L,,,C,,M,045,1,Y,,1000400000,D,,,103062613,2014,06,1000401000
6400000000,C,C,,,,F,088,A,G,,D,X,,,,,M,000,1,H,,1001300000,B,,,103050000,2014,06,6400900000
1001700000,H,C,,,,F,069,A,Y,,Z,X,,,F,,M,000,1,H,,1001700000,A,1001706000,,103062720,2014,06,1001706000
1001800000,H,C,,,,F,100,A,X,,I,X,,,A,,,,1,C,,1001800000,A,1001803000,,103062722,2014,06,1001803000
1000900000,F,F,,,,F,000,J,,,Z,,,,,,,,,,,1000900000,R,1000905000,,103062808,2014,06,
6300000000,H,I,,,,F,059,J,H,,Z,H,,,,,M,000,1,Y,,6300000000,A,6300700000,,103062300,2014,06,
1000900000,H,C,,,,F,040,J,,,Z,,,,,,,,1,Y,,,,,,000000000,2014,06,1000904000
6300000000,C,C,,,,F,078,M,X,,G,,,,,,,,1,Y,,6300000000,Z,6300300000,,103062800,2014,06,6300300000
1000900000,H,I,,,,F,068,J,D,,Z,,,,,,M,049,1,O,,,D,,,103062400,2014,06,
1000300000,F,F,,,,F,089,A,G,,D,X,,,C,,M,088,1,Y,,1000300000,B,1000301000,,103052722,2014,06,1000301000
1000300000,H,I,,,,M,095,J,G,,C,,,,C,,M,000,2,L,,1000300000,S,1000309000,,000000000,2014,06,1000309000
1001300000,H,I,,,,F,096,J,G,,C,,,,C,,M,062,1,C,,1001300000,A,1001319000,,103060000,2014,06,
1002100000,H,E,,,,M,073,J,,,Z,X,,,,,M,063,1,O,,1001600000,E,,,099000000,2014,06,6700100000
1000400000,D,D,,,,F,072,A,E,,G,,,,,,M,053,1,R,,1000400000,C,1000405000,,103062219,2014,06,
6300000000,D,D,,,,F,081,A,G,,G,X,,,C,,M,081,1,L,,6300000000,C,6300100000,,101072521,2014,06,6300400000
6500000000,D,D,,,,F,090,A,G,,D,Ha,,,C,,M,041,,Y,,6500000000,I,6501000000,,103061820,2014,06,6501000000
1001900000,D,D,,,,F,080,A,D,,G,X,,,F,,M,067,1,J,,6600000000,O,6602600000,,103062805,2014,06,6600600000
1000400000,D,D,,,,F,070,A,D,,B,X,,,F,,M,078,1,J,,1001800000,B,1001801000,,103062602,2014,06,1000401000
1001700000,D,D,,,,F,081,A,D,,G,X,,,F,,M,077,1,I,,1001700000,E,,,103062720,2014,06,1001701000
6300000000,D,D,,,,F,083,A,D,,E,X,,,,,,,1,N,,6300000000,P,6300400000,,103062806,2014,06,6300400000
6400000000,D,D,,,,F,086,A,H,,E,L,,,A,,M,079,1,H,,6400000000,B,6400800000,,103042122,2014,06,6400200000
1001700000,D,D,,,,F,089,A,G,,D,X,,,C,,M,086,1,H,,1001700000,B,1001707000,,103051522,2014,06,1001707000
1000300000,D,D,,,,F,091,A,G,,D,X,,,C,,M,000,1,P,,1001800000,A,,,102000000,2014,06,1000302000
1001300000,D,D,,,,F,088,A,G,,D,,,,C,,M,081,1,I,,1001300000,B,1001310000,,103042513,2014,06,1001310000
1000300000,C,C,,,,F,084,A,,,Z,X,,,,,M,083,1,I,,1000300000,B,1000305000,,103062101,2014,06,1000305000
1000400000,C,C,,,,F,070,A,D,,Z,X,,,,,M,078,,J,,1001800000,B,1001801000,,103062602,2014,06,1000401000
1002100000,H,I,,,,F,000,J,G,,D,M,,,C,,M,000,1,D,,6700000000,A,6703500000,,103062900,2014,06,
6300000000,H,I,,,,F,000,J,Y,,E,,,,C,,M,000,1,Y,,,,,,103062600,2014,06,
1000500000,H,I,,,,F,093,A,G,,C,,,,C,,M,000,1,Q,,1000500000,B,1000507000,,103062800,2014,06,
6300000000,D,D,,,,M,088,A,G,,D,,,,C,,,,1,R,,6300000000,Z,6300400000,,103062816,2014,06,6300400000
1001900000,D,D,,,,F,081,A,D,,E,L,,,F,,M,000,1,J,,6600000000,E,6602800000,,103062814,2014,06,6600400000
6300000000,D,D,,,,F,072,A,E,,G,X,,,,,M,070,1,H,,6400000000,E,6400800000,,099051202,2014,06,
1001900000,H,C,,,,F,083,A,H,,E,X,,,,,M,000,1,M,,1000800000,B,1000801000,,103062815,2014,06,6600500000
1000500000,H,C,,,,F,085,A,G,,E,X,,,C,,M,000,1,Y,,1000500000,E,1000515000,,103061318,2014,06,1000504000
1001000000,F,F,,,,F,090,A,G,,D,X,,,C,,,000,2,L,,1001000000,S,1001010000,,103062300,2014,06,1001003000
1001500000,F,F,,,,M,090,X,G,,D,L,,,C,,M,089,1,L,,1001500000,W,1001505000,,103062620,2014,06,1001512000
1001500000,F,F,,,,F,090,X,G,,D,L,,,C,,M,089,1,L,,1001500000,S,1001505000,,103063008,2014,06,1001511000
1001900000,H,C,,,,F,090,J,G,,C,X,,,C,,,,1,Q,,6600000000,B,6601800000,,103062920,2014,06,6601800000
1000200000,H,C,,,,F,085,A,H,,D,X,,,,,M,078,1,H,,1000200000,B,1000203000,,103062700,2014,06,1000203000
1000200000,F,F,,,,F,091,A,G,,C,L,,,C,,M,000,1,Y,,1000200000,A,1000210000,,103060000,2014,06,1000210000
1000500000,H,C,,,,F,061,A,B,,Z,,,,,,,,1,B,,1000500000,,1000509000,,103062913,2014,06,1000509000
6300000000,H,C,,,,F,088,A,G,,D,X,,,,,M,059,1,Y,,6500000000,B,6501400000,,102000000,2014,06,6301200000
1001000000,F,F,,,,F,089,A,G,,D,X,,,C,,M,000,1,H,,6700000000,B,,,103000000,2014,06,1001004000
6300000000,H,C,,,,F,085,A,X,,E,X,,,,,M,059,1,Y,,6500000000,B,6501400000,,102000000,2014,06,6301200000
1001900000,F,F,,,,F,089,J,G,,D,X,,,C,,M,000,1,L,,6600000000,Z,6602700000,,103062115,2014,06,6602700000
6500000000,H,C,,,,F,087,A,G,,D,X,,,C,,M,000,1,H,,6500000000,E,,,103062914,2014,06,6500100000
6500000000,F,F,,,,F,086,A,G,,E,,,,C,,M,086,1,L,,6500000000,S,6500600000,,103062807,2014,06,6500300000
6500000000,H,I,,,,F,000,J,G,,E,,,,C,,M,000,1,H,,,X,,,102000000,2014,06,
6400000000,F,F,,,,M,089,A,G,,D,X,,,C,,M,000,1,J,,6400000000,A,6400900000,,103062800,2014,06,6400900000
1001300000,H,C,,,,F,085,A,H,,D,X,,,E,,M,084,1,J,,1001300000,A,1001315000,,103062200,2014,06,1001315000
1000300000,C,C,,,,F,089,A,G,,D,,,,C,,,,1,H,,1000300000,A,1000310000,,000000000,2014,06,1000310000
6400000000,H,E,,,,F,087,J,H,,D,X,,,,,M,067,1,F,,6400000000,A,6402400000,,000000000,2014,06,6402400000
1000700000,F,F,,,,F,090,A,G,,D,X,,,C,,,,1,M,,1000700000,T,1000710000,,103060000,2014,06,1000716000
6500000000,F,F,,,,F,089,A,G,,D,X,,,C,,,,1,R,,6500000000,M,6501300000,,103060000,2014,06,6501300000
1001900000,F,F,,,,F,089,J,,,Z,,,,,,,,1,H,,6600000000,E,6600900000,,103040000,2014,06,6600900000
1000700000,H,E,,,,F,040,A,H,,A,L,,,,,M,000,1,R,,1000700000,A,1000726000,,000000000,2014,06,1000726000
6500000000,H,C,,,,F,083,A,G,,G,X,,,C,,,,1,L,,6500000000,Z,6500500000,,103062811,2014,06,6501400000
1001500000,H,I,,,,F,086,O,G,,E,X,,,C,,M,000,1,D,,1001500000,X,1001503000,,103060000,2014,06,1001503000
1000700000,H,C,,,,F,081,A,D,,Z,L,,,,,M,000,1,Y,,1000700000,A,1000701000,,103062800,2014,06,1000701000
1000300000,H,C,,,,F,073,H,H,,E,X,,,,,,000,1,O,,1000900000,E,,,103051301,2014,06,1000308000
1000700000,F,F,,,,F,090,J,G,,C,X,,,C,,M,000,1,D,,6600000000,B,6602600000,,103020000,2014,06,1000711000
1000400000,D,D,,,,F,070,A,H,,G,X,,,,,M,059,1,Y,,1000400000,A,1000401000,,103062704,2014,06,1000401000
1001900000,D,D,,,,F,086,A,G,,D,X,,,C,,,,1,Y,,6600000000,B,6600500000,,103062816,2014,06,6600500000
1000300000,D,D,,,,F,066,A,X,,F,X,,,,,M,060,1,J,,1000300000,B,1000308000,,101060000,2014,06,1000308000
1000300000,D,D,,,,F,090,A,G,,D,X,,,C,,,000,1,R,,1000300000,D,1000309000,,103061821,2014,06,1000301000
1001900000,D,D,,,,Z,000,J,G,,G,X,,,C,,,,1,Y,,6600000000,E,6601300000,,103062803,2014,06,6601300000
1001900000,D,D,,,,F,000,A,G,,D,X,,,C,,M,052,1,R,,6600000000,F,6601800000,,103062920,2014,06,6601800000
6300000000,H,E,,,,F,000,A,Y,,E,,,,,,M,000,1,Y,,,A,,,102000000,2014,06,6301100000
6300000000,H,E,,,,M,083,J,X,,E,,,,F,,M,000,,,,,,,,000000000,2014,06,6301100000
1000400000,F,F,,,,M,087,L,,,Z,,,,,,M,085,1,L,,1000400000,S,1000406000,,103061609,2014,06,
6400000000,H,A,,,,M,081,A,H,,E,L,,,,,M,035,1,Y,,6400000000,Z,6401400000,,103062923,2014,06,6400200000
1000500000,F,F,,,,F,087,A,,,E,X,,,C,,M,000,,,,1000500000,B,1000505000,,103050000,2014,06,
6500000000,H,I,,,,F,000,J,G,,I,,,,C,,M,000,1,D,,6500000000,A,6500200000,,103060100,2014,06,
1000300000,H,I,,,,F,000,J,Y,,Z,,,,,,M,000,1,D,,,X,,,000000000,2014,06,
1000300000,H,I,,,,F,097,J,H,,I,,,,B,,M,037,2,C,,1000300000,C,1000302000,,103000000,2014,06,
1000300000,H,I,,,,M,000,J,,,I,,,,A,,M,037,1,C,,1000300000,A,1000302000,,103000000,2014,06,
1000300000,H,I,,,,F,000,J,H,,I,,,,A,,,037,1,C,,1000300000,B,1000302000,,103000000,2014,06,
6500000000,H,I,,,,F,090,J,G,,Z,,,,C,,,000,1,R,,6500000000,X,6501300000,,103060417,2014,06,
6500000000,H,I,,,,F,066,J,Y,,Z,,,,,,M,000,1,C,,,X,,,000000000,2014,06,
1002000000,F,F,,,,F,095,A,G,,C,D,,,C,,M,000,1,C,,1002000000,B,1002001000,,103060419,2014,06,1002001000
